player_id,player_name,position,team,season,age_sept1,games,completions,attempts,passing_yards,passing_tds,interceptions,carries,rushing_yards,rushing_tds,targets,receptions,receiving_yards,receiving_tds,ppr_points,scrimmage_yards
00-0038397,E.Hull,RB,IND,2023,22.85,1,0,0,0,0,0,1,1,0,1,1,6,0,1.7000000000000002,7
00-0038397,E.Hull,RB,NO,2025,24.85,6,0,0,0,0,0,19,48,0,1,1,6,0,6.4,54
00-0038400,T.McKee,QB,PHI,2024,24.35,2,30,45,323,4,0,5,-1,0,0,0,0,0,28.82,-1
00-0038400,T.McKee,QB,PHI,2025,25.35,4,24,43,274,1,1,8,8,0,0,0,0,0,13.760000000000002,8
00-0038409,L.Nichols,RB,PIT,2025,24.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0038416,T.Bagent,QB,CHI,2023,23.23,5,94,143,859,3,6,23,109,2,0,0,0,0,53.260000000000005,109
00-0038416,T.Bagent,QB,CHI,2024,24.23,4,2,2,11,0,0,6,-7,0,0,0,0,0,-0.26000000000000006,-7
00-0038416,T.Bagent,QB,CHI,2025,25.23,2,3,4,47,0,0,2,7,0,0,0,0,0,2.58,7
00-0038440,Z.Scott,RB,MIN,2025,26.12,11,0,0,0,0,0,32,114,0,16,14,98,1,39.2,212
00-0038454,K.Mitchell,RB,BAL,2023,21.62,7,0,0,0,0,0,47,396,2,11,9,93,0,69.9,489
00-0038454,K.Mitchell,RB,BAL,2024,22.62,4,0,0,0,0,0,15,30,0,1,1,28,0,6.800000000000001,58
00-0038454,K.Mitchell,RB,BAL,2025,23.62,13,0,0,0,0,0,59,341,1,12,9,63,0,55.4,404
00-0038456,T.Vokolek,TE,ARI,2025,27.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0038458,O.Wright,RB,TB,2025,26.51,2,0,0,0,0,0,3,6,0,0,0,0,0,0.6000000000000001,6
00-0038465,M.Heath,WR,GB,2023,23.42,12,0,0,0,0,0,0,0,0,24,15,125,1,33.5,125
00-0038465,M.Heath,WR,GB,2024,24.42,5,0,0,0,0,0,0,0,0,13,10,97,2,31.700000000000003,97
00-0038465,M.Heath,WR,GB,2025,25.42,7,0,0,0,0,0,0,0,0,7,6,86,0,14.6,86
00-0038468,H.Pearson,TE,GB,2023,23.77,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0038476,T.DeVito,QB,NYG,2023,25.07,9,114,178,1101,8,3,36,195,1,0,0,0,0,93.54,195
00-0038476,T.DeVito,QB,NYG,2024,26.07,2,31,44,257,0,0,8,32,0,0,0,0,0,13.480000000000002,32
00-0038477,B.Ford-Wheaton,WR,NYG,2024,24.48,5,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0
00-0038489,B.VanSumeren,RB,PHI,2023,23.32,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0038489,B.VanSumeren,RB,PHI,2024,24.32,3,0,0,0,0,0,0,0,0,1,1,0,0,1.0,0
00-0038492,J.Brownlee,WR,NYJ,2023,24.59,4,0,0,0,0,0,0,0,0,8,5,56,1,16.6,56
00-0038492,J.Brownlee,WR,KC,2025,26.59,3,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0
00-0038496,X.Gipson,WR,NYJ,2023,22.48,17,0,0,0,0,0,8,68,1,38,21,229,0,62.7,297
00-0038496,X.Gipson,WR,NYJ,2024,23.48,17,0,0,0,0,0,1,5,0,10,6,39,1,16.4,44
00-0038496,X.Gipson,WR,PHI,2025,24.48,6,0,0,0,0,0,0,0,0,2,2,6,0,2.6,6
00-0038498,E.Jenkins,TE,PHI,2024,25.83,2,0,0,0,0,0,0,0,0,2,1,7,1,7.7,7
00-0038498,E.Jenkins,TE,PHI,2025,26.83,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0038507,G.DuBose,WR,MIA,2024,23.2,2,0,0,0,0,0,0,0,0,4,2,11,0,3.0999999999999996,11
00-0038519,N.Remigio,WR,KC,2024,24.83,5,0,0,0,0,0,0,0,0,6,2,48,0,6.800000000000001,48
00-0038519,N.Remigio,WR,KC,2025,25.83,14,0,0,0,0,0,1,11,0,1,1,21,0,4.2,32
00-0038542,B.Robinson,RB,ATL,2023,21.59,17,0,0,0,0,0,214,976,4,86,58,487,4,246.3,1463
00-0038542,B.Robinson,RB,ATL,2024,22.59,17,0,0,0,0,0,304,1456,14,72,61,431,1,341.7,1887
00-0038542,B.Robinson,RB,ATL,2025,23.59,17,0,0,0,0,0,287,1478,7,103,79,820,4,370.8,2298
00-0038543,J.Smith-Njigba,WR,SEA,2023,21.55,17,0,0,0,0,0,0,0,0,93,63,628,4,149.8,628
00-0038543,J.Smith-Njigba,WR,SEA,2024,22.55,17,1,1,35,0,0,5,26,0,137,100,1130,6,253.0,1156
00-0038543,J.Smith-Njigba,WR,SEA,2025,23.55,17,0,0,0,0,0,7,36,0,163,119,1793,10,359.90000000000003,1829
00-0038544,Q.Johnston,WR,LAC,2023,21.99,17,0,0,0,0,0,3,9,0,67,38,431,2,94.0,440
00-0038544,Q.Johnston,WR,LAC,2024,22.99,15,0,0,0,0,0,3,6,0,91,55,711,8,174.70000000000002,717
00-0038544,Q.Johnston,WR,LAC,2025,23.99,13,0,0,0,0,0,2,7,0,84,51,735,8,171.2,742
00-0038547,L.Schoonmaker,TE,DAL,2023,24.93,12,0,0,0,0,0,0,0,0,15,8,65,2,26.5,65
00-0038547,L.Schoonmaker,TE,DAL,2024,25.93,12,0,0,0,0,0,0,0,0,36,27,241,1,57.1,241
00-0038547,L.Schoonmaker,TE,DAL,2025,26.93,14,0,0,0,0,0,0,0,0,23,14,132,0,27.200000000000003,132
00-0038550,H.Hooker,QB,DET,2024,26.64,3,6,9,62,0,0,5,2,0,0,0,0,0,2.68,2
00-0038551,K.Miller,RB,NO,2023,21.22,7,0,0,0,0,0,41,156,1,11,10,117,0,43.3,273
00-0038551,K.Miller,RB,NO,2024,22.22,6,0,0,0,0,0,39,148,1,8,5,33,0,29.1,181
00-0038551,K.Miller,RB,NO,2025,23.22,7,0,0,0,0,0,47,193,1,5,5,30,0,33.3,223
00-0038555,T.Bigsby,RB,JAX,2023,22.01,13,0,0,0,0,0,50,132,2,4,1,6,0,24.8,138
00-0038555,T.Bigsby,RB,JAX,2024,23.01,16,0,0,0,0,0,168,766,7,12,7,54,0,129.0,820
00-0038555,T.Bigsby,RB,PHI,2025,24.01,15,0,0,0,0,0,63,356,2,4,3,32,0,53.8,388
00-0038558,D.Washington,TE,PIT,2023,22.04,8,0,0,0,0,0,0,0,0,10,7,61,0,13.100000000000001,61
00-0038558,D.Washington,TE,PIT,2024,23.04,13,0,0,0,0,0,0,0,0,25,19,200,1,45.0,200
00-0038558,D.Washington,TE,PIT,2025,24.04,13,0,0,0,0,0,0,0,0,43,31,364,1,73.4,364
00-0038559,M.Wilson,WR,ARI,2025,25.52,17,0,0,0,0,0,0,0,0,70,41,590,6,136.0,590
00-0038559,Mi.Wilson,WR,ARI,2023,23.52,13,0,0,0,0,0,0,0,0,58,38,565,3,114.5,565
00-0038559,Mi.Wilson,WR,ARI,2024,24.52,16,0,0,0,0,0,1,7,0,71,47,548,4,124.5,555
00-0038559,Mi.Wilson,WR,ARI,2025,25.52,17,0,0,0,0,0,0,0,0,56,37,416,1,84.6,416
00-0038563,T.Tucker,WR,LV,2023,22.48,13,0,0,0,0,0,10,77,0,34,19,331,2,71.8,408
00-0038563,T.Tucker,WR,LV,2024,23.48,17,0,0,0,0,0,9,44,1,81,47,539,3,129.3,583
00-0038563,T.Tucker,WR,LV,2025,24.48,17,0,0,0,0,0,11,51,0,92,57,696,5,161.7,747
00-0038564,C.Latu,TE,PHI,2025,25.52,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0038573,D.Davis,WR,LAC,2023,22.97,17,0,0,0,0,0,14,101,0,17,15,66,0,37.7,167
00-0038573,D.Davis,WR,LAC,2024,23.97,15,0,0,0,0,0,12,39,0,17,13,112,2,40.1,151
00-0038573,D.Davis,WR,LAC,2025,24.97,11,0,0,0,0,0,2,5,0,3,2,10,0,3.5,15
00-0038576,C.Jones,WR,CIN,2023,24.84,11,0,0,0,0,0,2,13,0,9,7,64,0,20.7,77
00-0038576,C.Jones,WR,CIN,2024,25.84,7,0,0,0,0,0,0,0,0,1,1,5,0,7.5,5
00-0038576,C.Jones,WR,CIN,2025,26.84,14,0,0,0,0,0,0,0,0,1,0,0,0,6.0,0
00-0038579,A.O'Connell,QB,LV,2023,25.0,11,213,343,2218,12,7,17,11,1,0,0,0,0,125.82000000000001,11
00-0038579,A.O'Connell,QB,LV,2024,26.0,9,154,243,1612,8,4,21,30,1,0,0,0,0,93.48,30
00-0038579,A.O'Connell,QB,LV,2025,27.0,1,10,22,102,0,0,1,7,0,0,0,0,0,4.78,7
00-0038582,C.Tune,QB,ARI,2023,24.44,6,12,21,62,0,2,8,30,1,0,0,0,0,7.4799999999999995,30
00-0038582,C.Tune,QB,ARI,2024,25.44,5,2,2,8,0,0,7,-4,0,0,0,0,0,-2.08,-4
00-0038582,C.Tune,QB,GB,2025,26.44,2,7,15,42,0,1,5,23,0,0,0,0,0,1.9800000000000002,23
00-0038583,D.Thompson-Robinson,QB,CLE,2023,23.8,7,60,112,440,1,4,14,65,0,0,0,0,0,22.099999999999998,65
00-0038583,D.Thompson-Robinson,QB,CLE,2024,24.8,6,61,118,440,0,6,21,122,0,0,0,0,0,15.8,122
00-0038589,J.Whyle,TE,TEN,2023,23.98,9,0,0,0,0,0,0,0,0,15,9,94,1,24.4,94
00-0038589,J.Whyle,TE,TEN,2024,24.98,15,0,0,0,0,0,0,0,0,37,28,248,1,60.800000000000004,248
00-0038589,J.Whyle,TE,GB,2025,25.98,6,0,0,0,0,0,0,0,0,6,5,36,1,14.6,36
00-0038590,J.Shorter,TE,LV,2024,24.37,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0038590,J.Shorter,TE,LV,2025,25.37,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0038597,C.Brown,RB,CIN,2023,23.45,12,0,0,0,0,0,44,179,0,15,14,156,1,53.5,335
00-0038597,C.Brown,RB,CIN,2024,24.45,16,0,0,0,0,0,229,990,7,65,54,360,4,255.0,1350
00-0038597,C.Brown,RB,CIN,2025,25.45,17,0,0,0,0,0,232,1019,6,88,69,437,5,282.6,1456
00-0038598,J.Hall,QB,MIN,2023,25.44,3,13,20,168,0,1,6,14,0,0,0,0,0,2.120000000000001,14
00-0038606,P.Washington,WR,JAX,2023,21.45,8,0,0,0,0,0,0,0,0,21,16,132,2,39.2,132
00-0038606,P.Washington,WR,JAX,2024,22.45,14,0,0,0,0,0,0,0,0,51,32,390,3,97.0,390
00-0038606,P.Washington,WR,JAX,2025,23.45,16,0,0,0,0,0,7,0,0,95,58,847,5,184.7,847
00-0038608,K.Boutte,WR,NE,2023,21.32,3,0,0,0,0,0,0,0,0,7,2,19,0,3.9000000000000004,19
00-0038608,K.Boutte,WR,NE,2024,22.32,15,0,0,0,0,0,0,0,0,68,43,589,3,121.9,589
00-0038608,K.Boutte,WR,NE,2025,23.32,14,0,0,0,0,0,0,0,0,46,33,551,6,124.1,551
00-0038611,C.Rodriguez,RB,WAS,2023,23.93,9,0,0,0,0,0,51,247,2,2,2,12,0,37.900000000000006,259
00-0038611,C.Rodriguez,RB,WAS,2024,24.93,7,0,0,0,0,0,35,173,2,1,1,12,0,31.5,185
00-0038611,C.Rodriguez,RB,WAS,2025,25.93,12,0,0,0,0,0,112,500,6,4,3,30,0,92.0,530
00-0038612,A.Perry,WR,NO,2023,23.85,8,0,0,0,0,0,0,0,0,18,12,246,4,60.6,246
00-0038618,X.Hutchinson,WR,HOU,2023,23.25,12,0,0,0,0,0,5,49,0,19,8,90,0,21.900000000000002,139
00-0038618,X.Hutchinson,WR,HOU,2024,24.25,14,0,0,0,0,0,0,0,0,26,12,117,0,23.7,117
00-0038618,X.Hutchinson,WR,HOU,2025,25.25,16,0,0,0,0,0,3,22,0,57,35,428,3,98.0,450
00-0038619,A.Iosivas,WR,CIN,2023,23.88,11,0,0,0,0,0,0,0,0,25,15,116,4,50.6,116
00-0038619,A.Iosivas,WR,CIN,2024,24.88,17,0,0,0,0,0,0,0,0,61,36,479,6,119.9,479
00-0038619,A.Iosivas,WR,CIN,2025,25.88,15,0,0,0,0,0,3,14,0,58,33,435,2,89.9,449
00-0038621,D.Douglas,WR,NE,2023,22.73,14,0,0,0,0,0,8,41,0,79,49,561,0,107.2,602
00-0038621,D.Douglas,WR,NE,2024,23.73,16,0,0,0,0,0,3,16,0,87,66,621,3,147.70000000000002,637
00-0038621,D.Douglas,WR,NE,2025,24.73,16,0,0,0,0,0,7,21,0,46,31,447,3,95.8,468
00-0038622,D.Vaughn,RB,DAL,2023,21.83,6,0,0,0,0,0,23,40,0,7,7,40,0,15.0,80
00-0038622,D.Vaughn,RB,DAL,2024,22.83,5,0,0,0,0,0,17,70,0,5,3,18,0,11.8,88
00-0038627,A.Green,WR,DET,2023,23.8,2,0,0,0,0,0,0,0,0,2,1,2,0,1.2,2
00-0038632,C.Dowell,WR,TEN,2023,24.37,4,0,0,0,0,0,0,0,0,2,1,3,0,1.3,3
00-0038636,K.McIntosh,RB,SEA,2024,24.5,11,0,0,0,0,0,31,172,0,4,3,22,0,22.4,194
00-0038640,J.Brooks,WR,DAL,2023,23.32,3,0,0,0,0,0,0,0,0,6,6,64,0,12.4,64
00-0038640,J.Brooks,WR,DAL,2024,24.32,12,0,0,0,0,0,0,0,0,30,12,177,1,35.7,177
00-0038640,J.Brooks,WR,ARI,2025,25.32,5,0,0,0,0,0,0,0,0,6,3,51,0,8.100000000000001,51
00-0038643,B.Willis,TE,SF,2023,23.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0038643,B.Willis,TE,SF,2024,24.81,5,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0
00-0038643,B.Willis,TE,SF,2025,25.81,6,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0
00-0038647,R.Bell,WR,SF,2023,23.59,13,0,0,0,0,0,0,0,0,13,6,68,3,30.8,68
00-0038647,R.Bell,WR,SF,2024,24.59,4,0,0,0,0,0,0,0,0,6,2,22,0,4.2,22
00-0038647,R.Bell,WR,NO,2025,25.59,2,0,0,0,0,0,0,0,0,4,2,23,1,10.3,23
00-0038656,M.Ibrahim,RB,DET,2023,23.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0038658,A.Martinez,QB,SF,2025,,1,0,0,0,0,0,1,-1,0,0,0,0,0,-0.1,-1
00-0038667,E.Cooks,WR,JAX,2023,24.89,4,0,0,0,0,0,0,0,0,4,3,38,0,6.800000000000001,38
00-0038678,J.Mims,RB,NO,2023,24.21,2,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0
00-0038678,J.Mims,RB,NO,2024,25.21,8,0,0,0,0,0,20,70,0,18,12,71,0,26.1,141
00-0038678,J.Mims,RB,TEN,2025,26.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0038679,T.Shavers,WR,BUF,2024,25.04,1,0,0,0,0,0,0,0,0,1,1,69,1,13.9,69
00-0038679,T.Shavers,WR,BUF,2025,26.04,11,0,0,0,0,0,0,0,0,23,15,245,1,45.5,245
00-0038685,C.Brooks,RB,MIA,2023,23.64,3,0,0,0,0,0,19,106,0,0,0,0,0,10.600000000000001,106
00-0038685,C.Brooks,RB,GB,2024,24.64,11,0,0,0,0,0,36,183,1,13,11,69,0,42.2,252
00-0038685,C.Brooks,RB,GB,2025,25.64,17,0,0,0,0,0,27,106,0,17,13,91,0,32.7,197
00-0038705,E.Demercado,RB,ARI,2023,24.62,11,0,0,0,0,0,58,284,2,30,21,119,0,73.3,403
00-0038705,E.Demercado,RB,ARI,2024,25.62,13,0,0,0,0,0,24,223,1,20,16,104,0,54.7,327
00-0038705,E.Demercado,RB,ARI,2025,26.62,12,0,0,0,0,0,44,312,0,20,13,101,1,58.3,413
00-0038710,B.Whiteheart,TE,CLE,2024,24.44,7,0,0,0,0,0,0,0,0,9,6,51,1,17.1,51
00-0038710,B.Whiteheart,TE,CLE,2025,25.44,9,0,0,0,0,0,0,0,0,6,2,4,0,2.4,4
00-0038720,J.Hill,TE,MIA,2023,23.15,10,0,0,0,0,0,0,0,0,9,6,48,0,8.8,48
00-0038720,J.Hill,TE,MIA,2024,24.15,14,0,0,0,0,0,0,0,0,19,12,100,0,22.0,100
00-0038720,J.Hill,TE,MIA,2025,25.15,11,0,0,0,0,0,0,0,0,20,15,140,0,31.0,140
00-0038728,J.Wayne,WR,HOU,2025,24.9,1,0,0,0,0,0,0,0,0,2,2,20,0,4.0,20
00-0038735,P.Fant,TE,DAL,2024,25.47,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0038735,P.Fant,TE,DAL,2025,26.47,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0038738,H.Luepke,RB,DAL,2023,23.51,10,0,0,0,0,0,6,19,1,4,3,18,0,12.7,37
00-0038738,H.Luepke,RB,DAL,2024,24.51,14,0,0,0,0,0,12,38,0,16,12,111,0,26.900000000000002,149
00-0038738,H.Luepke,RB,DAL,2025,25.51,14,0,0,0,0,0,16,71,0,15,13,109,1,37.0,180
00-0038740,J.Moreno-Cropper,WR,DAL,2025,24.33,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0038752,J.Bobo,WR,SEA,2023,25.08,14,0,0,0,0,0,1,3,1,25,19,196,2,56.900000000000006,199
00-0038752,J.Bobo,WR,SEA,2024,26.08,12,0,0,0,0,0,0,0,0,17,13,107,1,29.7,107
00-0038752,J.Bobo,WR,SEA,2025,27.08,5,0,0,0,0,0,0,0,0,2,2,20,0,4.0,20
00-0038783,N.Adkins,TE,DEN,2023,24.15,5,0,0,0,0,0,0,0,0,5,4,22,0,6.2,22
00-0038783,N.Adkins,TE,DEN,2024,25.15,15,0,0,0,0,0,0,0,0,15,14,115,3,43.5,115
00-0038783,N.Adkins,TE,DEN,2025,26.15,6,0,0,0,0,0,0,0,0,11,6,48,1,16.8,48
00-0038794,J.McLaughlin,RB,DEN,2023,22.97,17,0,0,0,0,0,76,410,1,36,31,160,2,106.0,570
00-0038794,J.McLaughlin,RB,DEN,2024,23.97,16,0,0,0,0,0,113,496,1,27,24,76,2,97.2,572
00-0038794,J.McLaughlin,RB,DEN,2025,24.97,8,0,0,0,0,0,37,187,1,6,4,27,0,31.4,214
00-0038797,E.Wilson,RB,GB,2025,26.32,17,0,0,0,0,0,125,496,3,17,15,99,0,94.5,595
00-0038797,Em.Wilson,RB,GB,2023,24.32,5,0,0,0,0,0,14,85,0,5,4,23,0,14.8,108
00-0038797,Em.Wilson,RB,GB,2024,25.32,17,0,0,0,0,0,103,502,4,14,11,48,1,96.0,550
00-0038809,B.Sims,TE,GB,2023,23.29,6,0,0,0,0,0,0,0,0,6,4,21,1,12.1,21
00-0038809,B.Sims,TE,GB,2024,24.29,4,0,0,0,0,0,0,0,0,5,4,42,0,8.200000000000001,42
00-0038809,B.Sims,TE,MIN,2025,25.29,3,0,0,0,0,0,0,0,0,6,3,30,0,6.0,30
00-0038821,R.Jarrett,WR,TB,2023,22.61,7,0,0,0,0,0,1,0,0,9,4,60,0,10.0,60
00-0038821,R.Jarrett,WR,TB,2024,23.61,8,0,0,0,0,0,0,0,0,11,9,124,0,21.400000000000002,124
00-0038824,R.Miller,WR,TB,2024,24.53,9,0,0,0,0,0,0,0,0,20,12,128,2,36.8,128
00-0038824,R.Miller,WR,TB,2025,25.53,9,0,0,0,0,0,0,0,0,4,2,34,1,11.4,34
00-0038839,M.Tinsley,WR,CIN,2025,25.96,8,0,0,0,0,0,0,0,0,24,8,116,2,31.6,116
00-0038840,B.Tremayne,WR,WAS,2024,24.79,2,0,0,0,0,0,0,0,0,1,1,-2,0,0.8,-2
00-0038840,B.Tremayne,WR,CAR,2025,25.79,15,0,0,0,0,0,0,0,0,18,14,160,0,30.0,160
00-0038862,E.Dotson,RB,LAC,2023,24.62,1,0,0,0,0,0,4,6,0,2,2,13,0,3.9000000000000004,19
00-0038891,S.Jackson,WR,CIN,2023,23.87,2,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0
00-0038891,S.Jackson,WR,LV,2025,25.87,3,0,0,0,0,0,1,3,0,5,4,56,1,15.9,59
00-0038896,J.Saylors,RB,DET,2025,25.48,11,0,0,0,0,0,2,11,0,0,0,0,0,1.1,11
00-0038911,M.Cunningham,WR,NE,2023,24.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0038911,M.Cunningham,WR,DET,2025,26.9,1,0,0,0,0,0,1,1,0,0,0,0,0,0.1,1
00-0038920,J.Shenker,TE,LV,2024,26.0,3,0,0,0,0,0,0,0,0,1,1,7,0,1.7000000000000002,7
00-0038933,D.Kincaid,TE,BUF,2023,23.87,16,0,0,0,0,0,0,0,0,91,73,673,2,150.3,673
00-0038933,D.Kincaid,TE,BUF,2024,24.87,13,0,0,0,0,0,0,0,0,75,44,448,2,100.8,448
00-0038933,D.Kincaid,TE,BUF,2025,25.87,12,0,0,0,0,0,0,0,0,49,39,571,5,126.10000000000001,571
00-0038935,B.Strange,TE,JAX,2023,22.68,7,0,0,0,0,0,0,0,0,9,5,35,1,14.499999999999998,35
00-0038935,B.Strange,TE,JAX,2024,23.68,14,0,0,0,0,0,0,0,0,53,40,411,2,91.1,411
00-0038935,B.Strange,TE,JAX,2025,24.68,12,0,0,0,0,0,0,0,0,60,46,540,3,118.0,540
00-0038938,J.Hyatt,WR,NYG,2023,21.94,13,0,0,0,0,0,0,0,0,40,23,373,0,60.3,373
00-0038938,J.Hyatt,WR,NYG,2024,22.94,10,0,0,0,0,0,0,0,0,19,8,62,0,14.2,62
00-0038938,J.Hyatt,WR,NYG,2025,23.94,6,0,0,0,0,0,0,0,0,14,5,35,0,8.5,35
00-0038941,T.Scott,WR,CHI,2023,21.89,13,0,0,0,0,0,7,41,0,32,17,168,0,35.900000000000006,209
00-0038941,T.Scott,WR,CHI,2024,22.89,4,0,0,0,0,0,0,0,0,1,1,5,0,1.5,5
00-0038951,S.Tucker,RB,TB,2023,21.85,3,0,0,0,0,0,15,23,0,2,2,9,0,5.2,32
00-0038951,S.Tucker,RB,TB,2024,22.85,17,0,0,0,0,0,50,308,2,12,9,109,1,68.7,417
00-0038951,S.Tucker,RB,TB,2025,23.85,17,0,0,0,0,0,86,320,7,11,8,34,1,91.4,354
00-0038953,D.Drummond,WR,ATL,2025,25.62,6,0,0,0,0,0,0,0,0,11,7,42,0,11.2,42
00-0038969,K.Jackson,WR,TEN,2023,23.73,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0038976,M.Mims,WR,DEN,2023,21.45,16,0,0,0,0,0,9,30,0,33,22,377,1,74.7,407
00-0038976,M.Mims,WR,DEN,2024,22.45,17,0,0,0,0,0,13,42,0,52,39,503,6,129.5,545
00-0038976,M.Mims,WR,DEN,2025,23.45,15,0,0,0,0,0,12,78,1,51,37,322,1,95.0,400
00-0038977,N.Dell,WR,HOU,2023,23.84,10,0,0,0,0,0,10,39,0,67,42,659,6,147.8,698
00-0038977,T.Dell,WR,HOU,2023,23.84,10,0,0,0,0,0,1,12,0,8,5,50,1,17.2,62
00-0038977,T.Dell,WR,HOU,2024,24.84,14,0,0,0,0,0,9,43,0,81,51,667,3,140.0,710
00-0038979,C.Tillman,WR,CLE,2023,23.37,11,0,0,0,0,0,1,8,0,44,21,224,0,44.2,232
00-0038979,C.Tillman,WR,CLE,2024,24.37,9,0,0,0,0,0,1,-5,0,49,29,339,3,80.4,334
00-0038979,C.Tillman,WR,CLE,2025,25.37,12,0,0,0,0,0,0,0,0,39,21,270,2,60.0,270
00-0038994,J.Addison,WR,MIN,2023,21.6,17,0,0,0,0,0,1,2,0,108,70,911,10,221.3,913
00-0038994,J.Addison,WR,MIN,2024,22.6,15,0,0,0,0,0,3,20,1,99,63,875,9,212.5,895
00-0038994,J.Addison,WR,MIN,2025,23.6,14,0,0,0,0,0,2,81,1,79,42,610,3,135.1,691
00-0038996,T.Kraft,TE,GB,2023,22.83,14,0,0,0,0,0,0,0,0,40,31,355,2,78.5,355
00-0038996,T.Kraft,TE,GB,2024,23.83,17,0,0,0,0,0,3,6,0,70,50,707,7,163.3,713
00-0038996,T.Kraft,TE,GB,2025,24.83,8,0,0,0,0,0,1,3,0,44,32,489,6,117.19999999999999,492
00-0038997,J.Downs,WR,IND,2023,22.05,17,0,0,0,0,0,0,0,0,98,68,771,2,157.1,771
00-0038997,J.Downs,WR,IND,2024,23.05,14,0,0,0,0,0,1,12,0,107,72,803,5,183.5,815
00-0038997,J.Downs,WR,IND,2025,24.05,16,0,0,0,0,0,2,-2,0,88,58,566,4,138.4,564
00-0038998,J.Haener,QB,NO,2024,25.48,8,18,39,226,1,1,11,22,0,0,0,0,0,13.24,22
00-0039021,R.Johnson,RB,CHI,2023,22.59,15,0,0,0,0,0,81,352,2,40,34,209,0,102.1,561
00-0039021,R.Johnson,RB,CHI,2024,23.59,13,0,0,0,0,0,55,150,6,20,16,104,0,77.4,254
00-0039021,R.Johnson,RB,CHI,2025,24.59,6,0,0,0,0,0,2,17,0,0,0,0,0,1.7000000000000002,17
00-0039032,T.Spears,RB,TEN,2023,22.21,17,0,0,0,0,0,100,453,2,70,52,385,1,153.8,838
00-0039032,T.Spears,RB,TEN,2024,23.21,12,0,0,0,0,0,84,312,4,35,30,224,1,113.60000000000001,536
00-0039032,T.Spears,RB,TEN,2025,24.21,13,0,0,0,0,0,72,283,2,50,45,264,0,111.7,547
00-0039040,D.Achane,RB,MIA,2023,21.89,11,0,0,0,0,0,103,800,8,37,27,197,3,190.7,997
00-0039040,D.Achane,RB,MIA,2024,22.89,17,0,0,0,0,0,203,907,6,87,78,592,6,299.9,1499
00-0039040,D.Achane,RB,MIA,2025,23.89,16,0,0,0,0,0,238,1350,8,85,67,488,4,322.8,1838
00-0039041,E.Higgins,TE,ARI,2023,22.85,11,0,0,0,0,0,0,0,0,19,14,163,1,36.3,163
00-0039041,E.Higgins,TE,ARI,2024,23.85,15,0,0,0,0,0,0,0,0,24,20,172,2,49.2,172
00-0039041,E.Higgins,TE,ARI,2025,24.85,17,0,0,0,0,0,0,0,0,37,30,301,0,58.1,301
00-0039050,P.Durham,TE,TB,2023,23.21,6,0,0,0,0,0,0,0,0,7,5,58,0,10.8,58
00-0039050,P.Durham,TE,TB,2024,24.21,8,0,0,0,0,0,0,0,0,14,11,115,2,34.5,115
00-0039050,P.Durham,TE,TB,2025,25.21,8,0,0,0,0,0,0,0,0,4,1,11,0,2.1,11
00-0039052,T.Palmer,WR,TB,2023,22.42,17,0,0,0,0,0,3,22,0,68,39,385,3,95.7,407
00-0039052,T.Palmer,WR,TB,2024,23.42,15,0,0,0,0,0,0,0,0,22,12,172,1,35.2,172
00-0039062,J.Mingo,WR,CAR,2023,22.37,15,0,0,0,0,0,0,0,0,85,43,418,0,84.8,418
00-0039062,J.Mingo,WR,CAR,2024,23.37,14,0,0,0,0,0,2,5,0,42,17,167,0,32.2,172
00-0039062,J.Mingo,WR,DAL,2025,24.37,5,0,0,0,0,0,0,0,0,5,1,25,0,3.5,25
00-0039064,Z.Flowers,WR,BAL,2023,22.97,16,0,0,0,0,0,8,56,1,108,77,858,5,206.4,914
00-0039064,Z.Flowers,WR,BAL,2024,23.97,17,0,0,0,0,0,9,56,0,116,74,1059,4,209.5,1115
00-0039064,Z.Flowers,WR,BAL,2025,24.97,17,0,0,0,0,0,10,62,1,118,86,1211,5,243.3,1273
