player_id,player_name,position,team,season,age_sept1,games,completions,attempts,passing_yards,passing_tds,interceptions,carries,rushing_yards,rushing_tds,targets,receptions,receiving_yards,receiving_tds,ppr_points,scrimmage_yards,birth_date
00-0033090,H.Henry,TE,NE,2022,27.74,16,0,0,0.0,0,0.0,0,0.0,0,59,41,509.0,2,103.9,509.0,1994-12-07
00-0033090,H.Henry,TE,NE,2023,28.74,13,0,0,0.0,0,0.0,0,0.0,0,61,42,419.0,6,119.9,419.0,1994-12-07
00-0033090,H.Henry,TE,NE,2024,29.74,16,0,0,0.0,0,0.0,0,0.0,0,97,66,674.0,2,145.4,674.0,1994-12-07
00-0035025,H.Hentges,TE,WAS,2019,23.04,5,0,0,0.0,0,0.0,0,0.0,0,14,8,103.0,1,24.3,103.0,1996-08-19
00-0034830,H.Hurst,TE,BAL,2019,26.02,17,0,0,0.0,0,0.0,0,0.0,0,45,34,402.0,3,92.2,402.0,1993-08-24
00-0034830,H.Hurst,TE,ATL,2020,27.02,16,0,0,0.0,0,0.0,0,0.0,0,88,56,571.0,6,149.1,571.0,1993-08-24
00-0034830,H.Hurst,TE,ATL,2021,28.02,12,0,0,0.0,0,0.0,0,0.0,0,31,26,221.0,3,64.1,221.0,1993-08-24
00-0034830,H.Hurst,TE,CIN,2022,29.02,16,0,0,0.0,0,0.0,0,0.0,0,85,65,555.0,3,136.5,555.0,1993-08-24
00-0034830,H.Hurst,TE,CAR,2023,30.02,9,0,0,0.0,0,0.0,0,0.0,0,32,18,184.0,1,42.4,184.0,1993-08-24
00-0034830,H.Hurst,TE,LAC,2024,31.02,7,0,0,0.0,0,0.0,0,0.0,0,13,8,73.0,0,15.3,73.0,1993-08-24
00-0037004,H.Long,TE,MIA,2021,23.04,3,0,0,0.0,0,0.0,0,0.0,0,3,1,8.0,0,1.8,8.0,1998-08-19
00-0037004,H.Long,TE,MIA,2022,24.04,1,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0,0.0,1998-08-19
00-0037004,H.Long,TE,LA,2024,26.04,8,0,0,0.0,0,0.0,0,0.0,0,11,8,73.0,0,21.3,73.0,1998-08-19
00-0037838,I.Likely,TE,BAL,2022,22.37,14,0,0,0.0,0,0.0,0,0.0,0,60,36,373.0,3,91.3,373.0,2000-04-18
00-0037838,I.Likely,TE,BAL,2023,23.37,15,0,0,0.0,0,0.0,0,0.0,0,46,34,461.0,6,116.1,461.0,2000-04-18
00-0037838,I.Likely,TE,BAL,2024,24.37,17,0,0,0.0,0,0.0,0,0.0,0,67,49,603.0,7,149.3,603.0,2000-04-18
00-0035539,I.Nauta,TE,DET,2019,22.28,2,0,0,0.0,0,0.0,0,0.0,0,3,2,13.0,0,3.3,13.0,1997-05-21
00-0035539,I.Nauta,TE,DET,2020,23.28,2,0,0,0.0,0,0.0,0,0.0,0,2,1,3.0,0,1.3,3.0,1997-05-21
00-0034970,I.Smith,TE,MIN,2019,21.06,15,0,0,0.0,0,0.0,0,0.0,0,50,39,350.0,2,86.0,350.0,1998-08-09
00-0034970,I.Smith,TE,MIN,2020,22.06,12,0,0,0.0,0,0.0,0,0.0,0,43,30,365.0,5,98.5,365.0,1998-08-09
00-0034970,I.Smith,TE,MIN,2022,24.06,9,0,0,0.0,0,0.0,0,0.0,0,38,26,185.0,3,62.5,185.0,1998-08-09
00-0034970,I.Smith,TE,CIN,2023,25.06,9,0,0,0.0,0,0.0,0,0.0,0,26,18,115.0,1,33.5,115.0,1998-08-09
00-0034970,I.Smith,TE,HOU,2024,26.06,1,0,0,0.0,0,0.0,0,0.0,0,1,1,2.0,0,1.2,2.0,1998-08-09
00-0034365,I.Thomas,TE,CAR,2019,23.24,9,0,0,0.0,0,0.0,0,0.0,0,30,16,136.0,1,35.6,136.0,1996-06-06
00-0034365,I.Thomas,TE,CAR,2020,24.24,13,0,0,0.0,0,0.0,0,0.0,0,31,20,145.0,1,40.5,145.0,1996-06-06
00-0034365,I.Thomas,TE,CAR,2021,25.24,14,0,0,0.0,0,0.0,0,0.0,0,30,18,188.0,0,36.8,188.0,1996-06-06
00-0034365,I.Thomas,TE,CAR,2022,26.24,13,0,0,0.0,0,0.0,0,0.0,0,30,21,197.0,0,40.7,197.0,1996-06-06
00-0034365,I.Thomas,TE,CAR,2023,27.24,7,0,0,0.0,0,0.0,0,0.0,0,9,5,56.0,0,10.6,56.0,1996-06-06
00-0034365,I.Thomas,TE,CAR,2024,28.24,3,0,0,0.0,0,0.0,0,0.0,0,6,3,7.0,0,3.7,7.0,1996-06-06
00-0034364,J.Akins,TE,HOU,2019,27.37,16,0,0,0.0,0,0.0,0,0.0,0,55,36,418.0,2,89.8,418.0,1992-04-19
00-0034364,J.Akins,TE,HOU,2020,28.37,13,0,0,0.0,0,0.0,1,4.0,0,49,37,403.0,1,83.7,407.0,1992-04-19
00-0034364,J.Akins,TE,HOU,2021,29.37,12,0,0,0.0,0,0.0,1,3.0,0,33,24,214.0,0,41.7,217.0,1992-04-19
00-0034364,J.Akins,TE,HOU,2022,30.37,15,0,0,0.0,0,0.0,0,0.0,0,54,37,495.0,5,116.5,495.0,1992-04-19
00-0034364,J.Akins,TE,CLE,2023,31.37,13,0,0,0.0,0,0.0,0,0.0,0,23,15,132.0,0,28.2,132.0,1992-04-19
00-0034364,J.Akins,TE,CLE,2024,32.37,16,0,0,0.0,0,0.0,0,0.0,0,58,40,390.0,2,91.0,390.0,1992-04-19
00-0036628,J.Bates,TE,WAS,2021,23.82,11,0,0,0.0,0,0.0,0,0.0,0,25,20,249.0,1,50.9,249.0,1997-11-06
00-0036628,J.Bates,TE,WAS,2022,24.82,9,0,0,0.0,0,0.0,0,0.0,0,22,14,108.0,1,30.8,108.0,1997-11-06
00-0036628,J.Bates,TE,WAS,2023,25.82,14,0,0,0.0,0,0.0,0,0.0,0,28,19,151.0,0,34.100002,151.0,1997-11-06
00-0036628,J.Bates,TE,WAS,2024,26.82,13,0,0,0.0,0,0.0,0,0.0,0,18,11,115.0,0,20.5,115.0,1997-11-06
00-0039420,J.Bell,TE,NE,2024,23.22,3,0,0,0.0,0,0.0,0,0.0,0,3,2,20.0,0,4.0,20.0,2001-06-14
00-0033564,J.Butt,TE,DEN,2020,25.14,3,0,0,0.0,0,0.0,0,0.0,0,4,2,5.0,0,2.5,5.0,1995-07-11
00-0027061,J.Cook,TE,NO,2019,32.4,15,0,0,0.0,0,0.0,0,0.0,0,70,48,759.0,9,177.9,759.0,1987-04-07
00-0027061,J.Cook,TE,NO,2020,33.4,17,0,0,0.0,0,0.0,0,0.0,0,74,46,572.0,7,141.2,572.0,1987-04-07
00-0027061,J.Cook,TE,LAC,2021,34.4,16,0,0,0.0,0,0.0,0,0.0,0,83,48,564.0,4,132.4,564.0,1987-04-07
00-0033627,J.Croom,TE,PHI,2020,26.51,1,0,0,0.0,0,0.0,0,0.0,0,1,1,3.0,1,7.3,3.0,1994-02-28
00-0036332,J.Deguara,TE,GB,2020,23.55,1,0,0,0.0,0,0.0,0,0.0,0,2,1,12.0,0,2.2,12.0,1997-02-14
00-0036332,J.Deguara,TE,GB,2021,24.55,13,0,0,0.0,0,0.0,0,0.0,0,34,25,245.0,2,61.5,245.0,1997-02-14
00-0036332,J.Deguara,TE,GB,2022,25.55,9,0,0,0.0,0,0.0,0,0.0,0,15,13,114.0,0,24.4,114.0,1997-02-14
00-0036332,J.Deguara,TE,GB,2023,26.55,4,0,0,0.0,0,0.0,0,0.0,0,8,8,65.0,0,14.5,65.0,1997-02-14
00-0036332,J.Deguara,TE,JAX,2024,27.55,3,0,0,0.0,0,0.0,0,0.0,0,3,3,14.0,0,4.4,14.0,1997-02-14
00-0030181,J.Doyle,TE,IND,2019,29.32,15,0,0,0.0,0,0.0,0,0.0,0,72,43,448.0,4,111.8,448.0,1990-05-05
00-0030181,J.Doyle,TE,IND,2020,30.32,14,0,0,0.0,0,0.0,0,0.0,0,42,30,321.0,4,86.1,321.0,1990-05-05
00-0030181,J.Doyle,TE,IND,2021,31.32,15,0,0,0.0,0,0.0,0,0.0,0,43,29,302.0,3,79.2,302.0,1990-05-05
00-0038041,J.Ferguson,TE,DAL,2022,23.62,12,0,0,0.0,0,0.0,0,0.0,0,23,20,208.0,2,52.8,208.0,1999-01-18
00-0038041,J.Ferguson,TE,DAL,2023,24.62,18,0,0,0.0,0,0.0,0,0.0,0,114,81,854.0,8,214.4,854.0,1999-01-18
00-0038041,J.Ferguson,TE,DAL,2024,25.62,14,0,0,0.0,0,0.0,0,0.0,0,86,59,494.0,0,104.4,494.0,1999-01-18
00-0037306,J.FitzPatrick,TE,ATL,2023,23.48,1,0,0,0.0,0,0.0,0,0.0,0,1,1,12.0,0,2.2,12.0,2000-03-09
00-0037306,J.FitzPatrick,TE,GB,2024,24.48,1,0,0,0.0,0,0.0,0,0.0,0,1,1,2.0,0,1.2,2.0,2000-03-09
00-0035547,J.Fortson,TE,KC,2021,25.74,4,0,0,0.0,0,0.0,0,0.0,0,5,5,47.0,2,21.7,47.0,1995-12-07
00-0035547,J.Fortson,TE,KC,2022,26.74,10,0,0,0.0,0,0.0,0,0.0,0,14,9,108.0,2,31.800001,108.0,1995-12-07
00-0035547,J.Fortson,TE,KC,2024,28.74,3,0,0,0.0,0,0.0,0,0.0,0,3,1,5.0,0,1.5,5.0,1995-12-07
00-0027696,J.Graham,TE,GB,2019,32.77,18,0,0,0.0,0,0.0,0,0.0,0,69,45,555.0,3,118.5,555.0,1986-11-24
00-0034788,J.Graham,TE,ATL,2019,23.89,5,0,0,0.0,0,0.0,0,0.0,0,10,9,149.0,1,29.900002,149.0,1995-10-10
00-0027696,J.Graham,TE,CHI,2020,33.77,17,0,0,0.0,0,0.0,0,0.0,0,78,52,481.0,9,154.1,481.0,1986-11-24
00-0034788,J.Graham,TE,ATL,2020,24.89,4,0,0,0.0,0,0.0,0,0.0,0,5,3,25.0,0,5.5,25.0,1995-10-10
00-0027696,J.Graham,TE,CHI,2021,34.77,11,0,0,0.0,0,0.0,0,0.0,0,23,14,167.0,3,50.7,167.0,1986-11-24
00-0027696,J.Graham,TE,NO,2023,36.77,5,0,0,0.0,0,0.0,0,0.0,0,7,6,39.0,4,33.9,39.0,1986-11-24
00-0032227,J.Heuerman,TE,DEN,2019,26.77,8,0,0,0.0,0,0.0,0,0.0,0,20,14,114.0,1,31.4,114.0,1992-11-24
00-0030216,J.Hill,TE,NO,2019,29.28,14,0,0,0.0,0,0.0,0,0.0,0,38,27,229.0,3,67.9,229.0,1990-05-21
00-0030216,J.Hill,TE,NO,2020,30.28,9,0,0,0.0,0,0.0,0,0.0,0,11,9,43.0,1,19.3,43.0,1990-05-21
00-0038720,J.Hill,TE,MIA,2023,23.15,6,0,0,0.0,0,0.0,0,0.0,0,9,6,48.0,0,8.8,48.0,2000-07-09
00-0038720,J.Hill,TE,MIA,2024,24.15,11,0,0,0.0,0,0.0,0,0.0,0,19,12,100.0,0,22.0,100.0,2000-07-09
00-0033387,J.Hollister,TE,SEA,2019,25.79,12,0,0,0.0,0,0.0,0,0.0,0,69,48,412.0,3,107.2,412.0,1993-11-18
00-0033387,J.Hollister,TE,SEA,2020,26.79,14,0,0,0.0,0,0.0,0,0.0,0,45,25,209.0,3,65.9,209.0,1993-11-18
00-0033387,J.Hollister,TE,JAX,2021,27.79,6,0,0,0.0,0,0.0,0,0.0,0,14,9,55.0,1,20.5,55.0,1993-11-18
00-0032986,J.Holtz,TE,CHI,2019,26.01,5,0,0,0.0,0,0.0,0,0.0,0,8,7,91.0,0,16.1,91.0,1993-08-28
00-0032986,J.Holtz,TE,CHI,2020,27.01,1,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0,0.0,1993-08-28
00-0035562,J.Horsted,TE,CHI,2019,22.51,5,0,0,0.0,0,0.0,0,0.0,0,10,8,87.0,1,22.7,87.0,1997-02-27
00-0035562,J.Horsted,TE,CHI,2021,24.51,3,0,0,0.0,0,0.0,0,0.0,0,3,2,21.0,2,16.099998,21.0,1997-02-27
00-0035562,J.Horsted,TE,LV,2022,25.51,2,0,0,0.0,0,0.0,0,0.0,0,4,3,19.0,0,4.9,19.0,1997-02-27
00-0035562,J.Horsted,TE,LV,2023,26.51,1,0,0,0.0,0,0.0,0,0.0,0,1,1,4.0,0,1.4,4.0,1997-02-27
00-0032135,J.James,TE,DET,2019,25.24,13,0,0,0.0,0,0.0,0,0.0,0,27,16,142.0,0,30.2,142.0,1994-06-04
00-0032135,J.James,TE,DET,2020,26.24,12,0,0,0.0,0,0.0,0,0.0,0,22,14,129.0,2,38.9,129.0,1994-06-04
00-0032135,J.James,TE,CHI,2021,27.24,4,0,0,0.0,0,0.0,0,0.0,0,8,7,62.0,1,19.2,62.0,1994-06-04
00-0036040,J.Johnson,TE,NO,2020,23.97,5,0,0,0.0,0,0.0,0,0.0,0,10,4,39.0,0,7.9,39.0,1996-09-13
00-0036040,J.Johnson,TE,NO,2021,24.97,12,0,0,0.0,0,0.0,0,0.0,0,22,13,159.0,4,52.9,159.0,1996-09-13
00-0036040,J.Johnson,TE,NO,2022,25.97,16,0,0,0.0,0,0.0,0,0.0,0,65,42,508.0,7,134.8,508.0,1996-09-13
00-0036040,J.Johnson,TE,NO,2023,26.97,13,0,0,0.0,0,0.0,0,0.0,0,59,37,368.0,4,97.8,368.0,1996-09-13
00-0036040,J.Johnson,TE,NO,2024,27.97,15,0,0,0.0,0,0.0,0,0.0,0,66,50,548.0,3,122.8,548.0,1996-09-13
00-0031299,J.Matthews,TE,PHI,2019,27.13,2,0,0,0.0,0,0.0,0,0.0,0,12,4,33.0,0,7.2999997,33.0,1992-07-16
00-0031299,J.Matthews,TE,CAR,2024,32.13,1,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0,0.0,1992-07-16
00-0037282,J.Mitchell,TE,DET,2022,23.06,8,0,0,0.0,0,0.0,0,0.0,0,11,11,113.0,1,28.3,113.0,1999-08-11
00-0037282,J.Mitchell,TE,DET,2023,24.06,2,0,0,0.0,0,0.0,0,0.0,0,2,2,28.0,0,4.8,28.0,1999-08-11
00-0033246,J.Mundt,TE,LA,2019,24.77,5,0,0,0.0,0,0.0,0,0.0,0,7,4,26.0,0,6.6000004,26.0,1994-11-23
00-0033246,J.Mundt,TE,LA,2020,25.77,2,0,0,0.0,0,0.0,0,0.0,0,4,4,53.0,0,9.3,53.0,1994-11-23
00-0033246,J.Mundt,TE,LA,2021,26.77,1,0,0,0.0,0,0.0,0,0.0,0,1,1,9.0,0,1.9,9.0,1994-11-23
00-0033246,J.Mundt,TE,MIN,2022,27.77,14,0,0,0.0,0,0.0,0,0.0,0,22,20,152.0,1,41.2,152.0,1994-11-23
00-0033246,J.Mundt,TE,MIN,2023,28.77,9,0,0,0.0,0,0.0,0,0.0,0,23,17,172.0,1,40.2,172.0,1994-11-23
00-0033246,J.Mundt,TE,MIN,2024,29.77,14,0,0,0.0,0,0.0,0,0.0,0,30,21,170.0,2,50.0,170.0,1994-11-23
00-0031951,J.O'Shaughnessy,TE,JAX,2019,27.63,5,0,0,0.0,0,0.0,0,0.0,0,20,14,153.0,2,41.3,153.0,1992-01-14
00-0031951,J.O'Shaughnessy,TE,JAX,2020,28.63,15,0,0,0.0,0,0.0,0,0.0,0,38,28,262.0,0,54.2,262.0,1992-01-14
00-0031951,J.O'Shaughnessy,TE,JAX,2021,29.63,7,0,0,0.0,0,0.0,0,0.0,0,34,24,244.0,0,50.4,244.0,1992-01-14
00-0035249,J.Oliver,TE,JAX,2019,22.45,3,0,0,0.0,0,0.0,0,0.0,0,6,3,15.0,0,4.5,15.0,1997-03-21
00-0035249,J.Oliver,TE,BAL,2021,24.45,10,0,0,0.0,0,0.0,0,0.0,0,15,9,66.0,0,15.6,66.0,1997-03-21
00-0035249,J.Oliver,TE,BAL,2022,25.45,13,0,0,0.0,0,0.0,0,0.0,0,27,16,175.0,2,45.5,175.0,1997-03-21
00-0035249,J.Oliver,TE,MIN,2023,26.45,12,0,0,0.0,0,0.0,0,0.0,0,28,22,213.0,2,53.3,213.0,1997-03-21
00-0035249,J.Oliver,TE,MIN,2024,27.45,12,0,0,0.0,0,0.0,0,0.0,0,29,23,263.0,3,67.3,263.0,1997-03-21
00-0032599,J.Perkins,TE,PHI,2019,26.07,3,0,0,0.0,0,0.0,0,0.0,0,13,9,87.0,1,23.7,87.0,1993-08-05
00-0030472,J.Reed,TE,SF,2020,30.16,10,0,0,0.0,0,0.0,0,0.0,0,46,26,231.0,4,73.1,231.0,1990-07-03
00-0037805,J.Ruckert,TE,NYJ,2022,22.06,2,0,0,0.0,0,0.0,0,0.0,0,2,1,8.0,0,1.8,8.0,2000-08-11
00-0037805,J.Ruckert,TE,NYJ,2023,23.06,10,0,0,0.0,0,0.0,0,0.0,0,22,16,151.0,0,31.1,151.0,2000-08-11
00-0037805,J.Ruckert,TE,NYJ,2024,24.06,13,0,0,0.0,0,0.0,0,0.0,0,28,18,105.0,0,28.5,105.0,2000-08-11
00-0039356,J.Sanders,TE,CAR,2024,21.43,15,0,0,0.0,0,0.0,0,0.0,0,43,33,342.0,1,73.2,342.0,2003-03-27
00-0038920,J.Shenker,TE,LV,2024,26.0,1,0,0,0.0,0,0.0,0,0.0,0,1,1,7.0,0,1.7,7.0,1998-09-02
00-0033858,J.Smith,TE,TEN,2019,24.03,18,0,0,0.0,0,0.0,4,78.0,0,53,41,498.0,4,122.6,576.0,1995-08-22
00-0033858,J.Smith,TE,TEN,2020,25.03,15,0,0,0.0,0,0.0,2,4.0,1,68,43,457.0,8,143.1,461.0,1995-08-22
00-0033858,J.Smith,TE,NE,2021,26.03,15,0,0,0.0,0,0.0,9,40.0,0,45,28,294.0,1,67.4,334.0,1995-08-22
00-0033858,J.Smith,TE,NE,2022,27.03,12,0,0,0.0,0,0.0,1,5.0,0,38,27,245.0,0,52.0,250.0,1995-08-22
00-0033858,J.Smith,TE,ATL,2023,28.03,15,0,1,0.0,0,0.0,1,0.0,0,70,50,582.0,3,124.2,582.0,1995-08-22
00-0033858,J.Smith,TE,MIA,2024,29.03,17,0,0,0.0,0,0.0,2,-1.0,0,111,88,884.0,8,222.3,883.0,1995-08-22
00-0033528,J.Sprinkle,TE,WAS,2019,25.06,15,0,0,0.0,0,0.0,0,0.0,0,40,26,241.0,1,56.1,241.0,1994-08-10
00-0033528,J.Sprinkle,TE,WAS,2020,26.06,4,0,0,0.0,0,0.0,0,0.0,0,4,2,14.0,0,3.4,14.0,1994-08-10
00-0033528,J.Sprinkle,TE,DAL,2021,27.06,2,0,0,0.0,0,0.0,0,0.0,0,3,3,31.0,0,6.1,31.0,1994-08-10
00-0035671,J.Sternberger,TE,GB,2019,23.18,3,0,0,0.0,0,0.0,0,0.0,0,4,3,15.0,1,10.5,15.0,1996-06-26
00-0035671,J.Sternberger,TE,GB,2020,24.18,8,0,0,0.0,0,0.0,0,0.0,0,15,12,114.0,1,29.4,114.0,1996-06-26
00-0036741,J.Stoll,TE,PHI,2021,23.59,3,0,0,0.0,0,0.0,0,0.0,0,5,4,22.0,0,6.2,22.0,1998-01-28
00-0036741,J.Stoll,TE,PHI,2022,24.59,10,0,0,0.0,0,0.0,0,0.0,0,15,12,128.0,0,24.8,128.0,1998-01-28
00-0036741,J.Stoll,TE,PHI,2023,25.59,5,0,0,0.0,0,0.0,0,0.0,0,8,5,38.0,0,8.8,38.0,1998-01-28
00-0036741,J.Stoll,TE,PHI,2024,26.59,2,0,0,0.0,0,0.0,0,0.0,0,3,2,10.0,0,3.0,10.0,1998-01-28
00-0034420,J.Thomas,TE,HOU,2019,23.08,2,0,0,0.0,0,0.0,0,0.0,0,4,2,15.0,0,3.5,15.0,1996-08-02
00-0034420,J.Thomas,TE,ARI,2020,24.08,2,0,0,0.0,0,0.0,0,0.0,0,2,1,3.0,1,7.3,3.0,1996-08-02
00-0037112,J.Tonges,TE,CHI,2022,23.15,1,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0,0.0,1999-07-08
00-0038589,J.Whyle,TE,TEN,2023,23.98,8,0,0,0.0,0,0.0,0,0.0,0,15,9,94.0,1,24.4,94.0,1999-09-08
00-0038589,J.Whyle,TE,TEN,2024,24.98,14,0,0,0.0,0,0.0,0,0.0,0,37,28,248.0,1,60.8,248.0,1999-09-08
00-0039824,J.Wiley,TE,KC,2024,23.83,1,0,0,0.0,0,0.0,0,0.0,0,1,1,7.0,0,1.7,7.0,2000-11-02
00-0022127,J.Witten,TE,DAL,2019,37.32,16,0,0,0.0,0,0.0,0,0.0,0,83,63,529.0,4,139.9,529.0,1982-05-06
00-0022127,J.Witten,TE,LV,2020,38.32,10,0,0,0.0,0,0.0,0,0.0,0,17,13,69.0,2,31.9,69.0,1982-05-06
00-0037755,J.Woods,TE,IND,2022,23.9,12,0,0,0.0,0,0.0,0,0.0,0,40,25,312.0,3,74.2,312.0,1998-10-09
00-0035603,K.Blanton,TE,LA,2021,25.81,6,0,0,0.0,0,0.0,0,0.0,0,14,11,112.0,1,28.2,112.0,1995-11-10
00-0035603,K.Blanton,TE,LA,2022,26.81,2,0,0,0.0,0,0.0,0,0.0,0,2,2,35.0,0,5.5,35.0,1995-11-10
00-0036876,K.Granson,TE,IND,2021,23.43,10,0,0,0.0,0,0.0,0,0.0,0,15,11,106.0,0,21.6,106.0,1998-03-27
00-0036876,K.Granson,TE,IND,2022,24.43,13,0,0,0.0,0,0.0,1,0.0,0,40,31,302.0,0,61.2,302.0,1998-03-27
00-0036876,K.Granson,TE,IND,2023,25.43,15,0,0,0.0,0,0.0,1,2.0,0,50,30,368.0,1,73.0,370.0,1998-03-27
00-0036876,K.Granson,TE,IND,2024,26.43,14,0,0,0.0,0,0.0,0,0.0,0,31,14,182.0,0,32.2,182.0,1998-03-27
00-0037311,K.Kieft,TE,TB,2022,24.62,9,0,0,0.0,0,0.0,0,0.0,0,11,7,80.0,1,21.0,80.0,1998-01-20
00-0037311,K.Kieft,TE,TB,2023,25.62,3,0,0,0.0,0,0.0,0,0.0,0,5,1,2.0,1,7.2,2.0,1998-01-20
00-0036970,K.Pitts,TE,ATL,2021,20.9,17,0,0,0.0,0,0.0,0,0.0,0,110,68,1026.0,1,176.6,1026.0,2000-10-06
00-0036970,K.Pitts,TE,ATL,2022,21.9,10,0,0,0.0,0,0.0,0,0.0,0,59,28,356.0,2,75.6,356.0,2000-10-06
00-0036970,K.Pitts,TE,ATL,2023,22.9,17,0,0,0.0,0,0.0,1,-4.0,0,90,53,667.0,3,137.3,663.0,2000-10-06
00-0036970,K.Pitts,TE,ATL,2024,23.9,17,0,0,0.0,0,0.0,0,0.0,0,74,47,602.0,4,131.2,602.0,2000-10-06
00-0034193,K.Rader,TE,PIT,2020,25.35,1,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0,0.0,1995-04-26
00-0034193,K.Rader,TE,PIT,2021,26.35,2,0,0,0.0,0,0.0,0,0.0,0,3,2,8.0,0,2.8000002,8.0,1995-04-26
00-0034193,K.Rader,TE,TEN,2023,28.35,2,0,0,0.0,0,0.0,0,0.0,0,3,1,6.0,0,1.6,6.0,1995-04-26
00-0027981,K.Rudolph,TE,MIN,2019,29.81,17,0,0,0.0,0,0.0,0,0.0,0,58,45,402.0,7,129.2,402.0,1989-11-09
00-0027981,K.Rudolph,TE,MIN,2020,30.81,12,0,0,0.0,0,0.0,0,0.0,0,37,28,334.0,1,65.4,334.0,1989-11-09
00-0027981,K.Rudolph,TE,NYG,2021,31.81,15,0,0,0.0,0,0.0,0,0.0,0,39,26,257.0,1,59.7,257.0,1989-11-09
00-0027981,K.Rudolph,TE,TB,2022,32.81,5,0,0,0.0,0,0.0,0,0.0,0,5,3,28.0,1,11.8,28.0,1989-11-09
00-0034988,K.Smith,TE,NYG,2019,22.36,7,0,0,0.0,0,0.0,0,0.0,0,42,31,268.0,3,75.8,268.0,1997-04-24
00-0034988,K.Smith,TE,NYG,2020,23.36,13,0,0,0.0,0,0.0,0,0.0,0,21,18,112.0,0,29.2,112.0,1997-04-24
00-0034988,K.Smith,TE,NYG,2021,24.36,2,0,0,0.0,0,0.0,0,0.0,0,3,3,33.0,0,6.3,33.0,1997-04-24
00-0035660,K.Warring,TE,HOU,2020,23.44,4,0,0,0.0,0,0.0,0,0.0,0,7,3,35.0,0,6.5,35.0,1997-03-23
00-0036510,K.Yeboah,TE,NYJ,2021,22.84,2,0,0,0.0,0,0.0,0,0.0,0,3,2,36.0,0,5.6,36.0,1998-10-30
00-0036510,K.Yeboah,TE,NYJ,2023,24.84,2,0,0,0.0,0,0.0,0,0.0,0,4,2,28.0,0,4.8,28.0,1998-10-30
00-0036510,K.Yeboah,TE,NYJ,2024,25.84,6,0,0,0.0,0,0.0,0,0.0,0,8,5,47.0,1,15.700001,47.0,1998-10-30
00-0036145,L.Cager,TE,NYJ,2020,23.03,2,0,0,0.0,0,0.0,0,0.0,0,6,2,35.0,0,5.5,35.0,1997-08-20
00-0036145,L.Cager,TE,NYG,2022,25.03,8,0,0,0.0,0,0.0,0,0.0,0,22,15,138.0,1,34.8,138.0,1997-08-20
00-0036145,L.Cager,TE,NYG,2023,26.03,3,0,0,0.0,0,0.0,0,0.0,0,5,4,36.0,1,13.599999,36.0,1997-08-20
00-0036887,L.Farrell,TE,JAX,2021,23.88,8,0,0,0.0,0,0.0,0,0.0,0,11,7,56.0,0,12.6,56.0,1997-10-14
00-0036887,L.Farrell,TE,JAX,2022,24.88,4,0,0,0.0,0,0.0,0,0.0,0,4,4,40.0,0,8.0,40.0,1997-10-14
00-0036887,L.Farrell,TE,JAX,2023,25.88,9,0,0,0.0,0,0.0,0,0.0,0,15,13,155.0,0,28.5,155.0,1997-10-14
00-0036887,L.Farrell,TE,JAX,2024,26.88,10,0,0,0.0,0,0.0,0,0.0,0,17,12,67.0,0,18.699999,67.0,1997-10-14
00-0027985,L.Kendricks,TE,LAC,2019,31.59,4,0,0,0.0,0,0.0,0,0.0,0,7,3,50.0,0,8.0,50.0,1988-01-30
00-0037539,L.Krull,TE,DEN,2023,25.14,7,0,0,0.0,0,0.0,0,0.0,0,14,8,95.0,1,23.5,95.0,1998-07-11
00-0037539,L.Krull,TE,DEN,2024,26.14,11,0,0,0.0,0,0.0,0,0.0,0,24,20,154.0,0,35.4,154.0,1998-07-11
00-0039144,L.Musgrave,TE,GB,2023,23.0,13,0,0,0.0,0,0.0,0,0.0,0,53,40,418.0,2,93.8,418.0,2000-09-02
00-0039144,L.Musgrave,TE,GB,2024,24.0,7,0,0,0.0,0,0.0,0,0.0,0,10,7,45.0,0,11.5,45.0,2000-09-02
00-0038547,L.Schoonmaker,TE,DAL,2023,24.93,12,0,0,0.0,0,0.0,0,0.0,0,16,9,72.0,2,28.2,72.0,1998-09-28
00-0038547,L.Schoonmaker,TE,DAL,2024,25.93,10,0,0,0.0,0,0.0,0,0.0,0,36,27,241.0,1,57.100002,241.0,1998-09-28
00-0028097,L.Smith,TE,BUF,2019,31.78,6,0,0,0.0,0,0.0,0,0.0,0,6,5,39.0,1,14.900001,39.0,1987-11-21
00-0028097,L.Smith,TE,BUF,2020,32.78,5,0,0,0.0,0,0.0,0,0.0,0,6,4,35.0,2,19.5,35.0,1987-11-21
00-0028097,L.Smith,TE,ATL,2021,33.78,6,0,0,0.0,0,0.0,0,0.0,0,11,9,65.0,1,21.5,65.0,1987-11-21
00-0028042,L.Stocker,TE,ATL,2019,31.12,11,0,0,0.0,0,0.0,0,0.0,0,14,8,53.0,0,13.3,53.0,1988-07-17
00-0028042,L.Stocker,TE,ATL,2020,32.12,9,0,0,0.0,0,0.0,0,0.0,0,11,7,63.0,0,13.299999,63.0,1988-07-17
